property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied
P-101536,Fort Worth,TX,Tarrant,Multi Family,6,1.5,1010,4557,1996,236063.59,225212.52,True
P-101537,Troy,MI,Oakland,Condo,4,5.0,3486,4937,1987,757494.17,817926.26,True
P-101538,Grand Rapids,MI,Kent,Single Family,4,2.0,6453,14452,1940,762815.16,756327.85,True
P-101539,Lawrenceville,GA,Gwinnett,Condo,2,1.0,4970,8606,1926,719544.29,671358.84,False
P-101540,Memphis,TN,Shelby,Multi Family,4,3.0,5222,5800,1975,415556.17,422606.22,False
P-101541,San Francisco,CA,San Francisco,Townhouse,7,3.5,3894,7289,1958,1209278.58,999857.47,True
P-101542,Brooklyn,NY,Kings,Condo,7,4.5,6363,14175,1981,2873535.76,2882449.65,True
P-101543,Pittsburgh,PA,Allegheny,Single Family,7,1.5,1776,6078,2005,164910.08,179189.89,True
P-101544,Denver,CO,Denver,Townhouse,5,5.0,2310,11616,1983,781753.91,680962.74,True
P-101545,Everett,WA,Snohomish,Single Family,3,2.5,3163,5741,1998,1387000.87,1519840.52,True
P-101547,Austin,TX,Travis,Condo,1,3.5,3731,11400,1977,785430.09,671806.36,False
P-101548,Albuquerque,NM,Bernalillo,Multi Family,1,5.0,1540,4484,1947,571709.49,547789.92,False
P-101549,Fort Wayne,IN,Allen,Multi Family,5,3.5,5119,9736,1958,356286.16,300500.4,True
P-101550,Lawrenceville,GA,Gwinnett,Townhouse,1,2.5,1203,3003,1988,144621.61,132195.39,False
P-101551,Lexington,KY,Fayette,Single Family,7,5.0,5251,7284,1933,755374.51,785497.65,False
P-101552,Aurora,CO,Arapahoe,Condo,1,1.0,2405,6694,1930,637084.43,654085.38,True
P-101553,Tucson,AZ,Pima,Single Family,3,3.0,4289,4920,1984,401703.61,390358.45,True
P-101554,Boston,MA,Suffolk,Townhouse,7,4.0,2826,7982,1980,831686.99,703390.84,True
P-101555,San Antonio,TX,Bexar,Townhouse,5,5.0,4284,4344,1997,855203.18,840269.26,True
P-101556,Aurora,CO,Arapahoe,Single Family,3,2.5,1135,12650,2002,967825.46,916214.36,True
P-101557,Tulsa,OK,Tulsa,Townhouse,2,4.0,906,7271,1956,136628.29,127370.86,False
P-101558,Charleston,SC,Charleston,Single Family,6,2.5,3920,5665,1923,890817.68,925897.83,False
P-101560,San Antonio,TX,Bexar,Townhouse,3,4.0,4267,8843,1949,301242.45,300818.85,False
P-101561,Tucson,AZ,Pima,Condo,6,2.5,3550,7544,1920,803618.58,656251.3,True
P-101562,Waukegan,IL,Lake,Condo,1,4.5,2373,11677,1958,715412.04,768289.28,True
P-101563,Memphis,TN,Shelby,Townhouse,2,4.5,5997,12354,1990,473523.32,415863.5,True
P-101564,Tulsa,OK,Tulsa,Condo,6,1.5,4513,8264,1960,480755.88,401687.26,True
P-101565,Lawrenceville,GA,Gwinnett,Townhouse,5,4.5,727,2392,1957,636844.89,632875.09,False
P-101566,Rockville,MD,Montgomery,Single Family,3,3.5,1633,11534,2003,365712.54,360717.42,True
P-101567,Orlando,FL,Orange,Townhouse,4,2.5,5202,9427,2020,316855.21,324490.0,False
P-101568,Cambridge,MA,Middlesex,Multi Family,7,1.0,6173,17422,2010,2950751.68,2719010.57,True
P-101569,Durham,NC,Durham,Single Family,6,2.5,5745,12506,1966,876153.14,811052.58,False
P-101570,Brooklyn,NY,Kings,Multi Family,7,3.0,1595,9470,1969,642548.03,634974.66,True
P-101571,Orlando,FL,Orange,Townhouse,5,1.5,3990,11566,1975,333653.74,291328.25,False
P-101572,Nashville,TN,Davidson,Single Family,2,4.0,5535,9473,1979,574875.22,605754.26,True
P-101573,Pittsburgh,PA,Allegheny,Condo,7,4.0,6362,18316,1989,459304.89,487612.98,True
P-101574,Charleston,SC,Charleston,Townhouse,3,3.5,5464,16520,2004,729753.46,752577.98,True
P-101575,San Diego,CA,San Diego,Condo,4,2.5,4433,7190,1934,1707991.73,1737614.18,True
P-101576,Irvine,CA,Orange,Townhouse,5,4.5,4437,8162,2012,1838887.41,1786249.35,True
P-101577,Boise,ID,Ada,Single Family,4,2.5,3807,11278,1921,290366.03,269375.17,False
P-101578,Fort Lauderdale,FL,Broward,Condo,2,1.0,718,9615,1925,401965.12,325439.81,False
P-101579,Cambridge,MA,Middlesex,Single Family,6,5.0,4898,8219,1930,973882.74,846166.12,True
P-101580,Decatur,GA,DeKalb,Single Family,5,3.0,1728,10653,1980,317639.75,260720.75,False
P-101581,Albuquerque,NM,Bernalillo,Townhouse,3,3.5,1348,12561,2010,135197.66,144053.18,False
P-101582,Jacksonville,FL,Duval,Multi Family,1,4.5,1702,3815,1950,371346.26,380164.5,False
P-101583,Manhattan,NY,New York,Single Family,4,2.0,5189,5682,1997,791164.52,801322.49,True
P-101584,Rockville,MD,Montgomery,Townhouse,3,3.0,1126,1435,1969,419508.24,368819.46,True
P-101587,Lawrenceville,GA,Gwinnett,Condo,6,1.0,6329,18012,1959,507616.32,432644.96,True
P-101588,Sacramento,CA,Sacramento,Multi Family,7,2.0,4392,11688,2010,2107058.5,1797637.99,True
P-101589,Scottsdale,AZ,Maricopa,Condo,1,4.5,1564,10469,1975,172577.43,182045.67,False
P-101590,Denver,CO,Denver,Townhouse,4,4.5,3231,10520,1983,1019501.24,842596.36,False
P-101592,Hempstead,NY,Nassau,Townhouse,7,4.0,1097,1224,1985,1047060.47,973543.1,False
P-101593,Tucson,AZ,Pima,Single Family,6,2.5,5287,15187,2016,618459.9,658756.93,False
P-101594,Troy,MI,Oakland,Condo,5,3.5,1792,10202,1966,692426.69,732749.52,True
P-101595,Lexington,KY,Fayette,Townhouse,1,1.0,4452,8338,1983,578160.7,563543.49,False
P-101596,Boise,ID,Ada,Single Family,4,2.0,4090,6309,1969,619394.62,548438.49,False
P-101597,Troy,MI,Oakland,Condo,2,5.0,3298,13565,2001,674297.99,689288.74,False
P-101598,Eugene,OR,Lane,Condo,1,4.0,4507,13129,1959,1495196.99,1640671.82,True
P-101599,St. Louis,MO,St. Louis,Condo,3,1.0,5858,16121,1920,503705.04,435893.04,False
P-101601,Kansas City,MO,Jackson,Condo,5,4.5,1876,6176,1996,658178.1,554117.66,True
P-101602,Reno,NV,Washoe,Single Family,1,2.0,901,1571,1972,208565.99,171460.61,True
P-101603,Troy,MI,Oakland,Townhouse,1,2.0,4512,15603,2013,709543.34,747022.6,True
P-101604,Provo,UT,Utah,Condo,6,3.5,2634,13630,1920,850711.73,774926.12,False
P-101605,Minneapolis,MN,Hennepin,Condo,7,2.5,2501,13087,1937,500763.73,548761.53,False
P-101606,Charleston,SC,Charleston,Single Family,4,1.0,2105,13338,1943,236740.0,220934.48,True
P-101607,Fort Worth,TX,Tarrant,Townhouse,6,1.5,2014,2647,1927,281620.98,242936.26,True
P-101608,Cincinnati,OH,Hamilton,Condo,5,1.5,5484,8065,1993,837494.54,833005.1,True
P-101609,Pittsburgh,PA,Allegheny,Condo,6,4.5,4241,8824,1943,474143.4,424200.43,True
P-101610,Indianapolis,IN,Marion,Condo,7,1.0,1248,3990,1973,881311.35,719066.14,True
P-101611,Seattle,WA,King,Single Family,6,4.0,2773,9981,1939,2569062.2,2761856.86,True
P-101612,Raleigh,NC,Wake,Single Family,1,3.0,4012,9223,1981,485120.12,514352.58,True
P-101615,St. Louis,MO,St. Louis,Condo,2,5.0,6209,12123,1950,886725.66,891781.66,True
P-101616,Durham,NC,Durham,Single Family,4,1.0,6270,14698,2019,684665.93,647536.27,True
P-101617,San Jose,CA,Santa Clara,Condo,5,3.5,4226,14008,1968,1831685.7,1821492.39,True
P-101618,Lexington,KY,Fayette,Single Family,5,3.5,830,12733,1942,129220.1,109136.61,False
P-101619,Tucson,AZ,Pima,Townhouse,4,3.5,5714,15594,1980,329843.72,330612.81,True
P-101621,Columbus,OH,Franklin,Townhouse,7,2.5,4238,11180,2021,706243.5,686488.89,True
P-101622,Austin,TX,Travis,Single Family,3,1.0,3575,12110,1958,599994.06,572912.34,True
P-101623,Waukegan,IL,Lake,Townhouse,4,3.0,2775,8193,1923,560651.19,542347.23,True
P-101624,Fort Lauderdale,FL,Broward,Condo,3,1.5,4976,9076,1972,648393.85,637310.48,True
P-101625,Knoxville,TN,Knox,Single Family,6,2.5,5931,10436,2008,850855.5,682806.64,False
P-101627,Rockville,MD,Montgomery,Single Family,5,2.5,4332,6030,1981,1165269.83,1170697.51,True
P-101628,Nashville,TN,Davidson,Single Family,4,4.5,4105,14257,1984,524406.59,491106.15,True
P-101629,Cambridge,MA,Middlesex,Single Family,1,2.0,5361,16697,1947,1718644.0,1847682.83,True
P-101630,Reno,NV,Washoe,Townhouse,1,1.5,1854,6421,1987,343347.35,323967.14,True
P-101631,Indianapolis,IN,Marion,Single Family,7,4.5,831,11599,1973,381524.54,364561.2,True
P-101632,Eugene,OR,Lane,Single Family,7,4.5,1152,9948,1972,1062887.66,940953.87,True
P-101633,Fort Lauderdale,FL,Broward,Condo,7,2.0,5167,13166,1989,711470.99,762591.04,True
P-101634,Grand Rapids,MI,Kent,Condo,1,5.0,835,3542,2000,786521.23,752446.0,True
P-101635,New Orleans,LA,Orleans,Townhouse,5,3.0,2038,10833,1984,814637.82,857169.73,True
P-101638,Philadelphia,PA,Philadelphia,Townhouse,4,2.5,3402,10369,1942,270444.7,226827.27,True
P-101639,Nashville,TN,Davidson,Single Family,7,4.5,2407,12827,2005,763433.06,736884.87,False
P-101640,Los Angeles,CA,Los Angeles,Condo,5,2.5,5341,12711,1978,2430179.01,2020155.2,False
P-101641,Pittsburgh,PA,Allegheny,Townhouse,4,1.0,3033,7596,1985,643538.5,658879.41,True
P-101642,Bronx,NY,Bronx,Single Family,1,1.0,6000,12934,1940,1179413.36,1036151.34,False
P-101643,Pittsburgh,PA,Allegheny,Townhouse,3,2.5,1084,2478,1936,856362.65,742994.52,True
P-101644,Cincinnati,OH,Hamilton,Single Family,3,5.0,1220,1845,1989,645453.67,587228.97,True
P-101645,Dallas,TX,Dallas,Single Family,3,4.0,3596,13559,1975,634839.19,595989.56,False
P-101646,Louisville,KY,Jefferson,Condo,6,4.0,1697,10923,2010,612602.18,511167.44,True
P-101647,Las Vegas,NV,Clark,Single Family,6,5.0,5885,14087,1940,724376.79,665200.48,False
P-101649,Manhattan,NY,New York,Condo,2,1.5,1980,6641,1956,479301.12,408298.29,True
P-101650,Sacramento,CA,Sacramento,Single Family,3,4.5,5283,10476,1994,2182958.44,1763989.55,True
P-101651,Scottsdale,AZ,Maricopa,Townhouse,1,1.5,2270,7227,2014,871321.45,765539.4,True
P-101652,Saint Paul,MN,Ramsey,Single Family,2,3.0,1652,3552,2018,210867.85,217611.75,True
P-101653,Phoenix,AZ,Maricopa,Single Family,2,5.0,5534,6365,1991,545127.87,552444.25,False
P-101654,Lawrenceville,GA,Gwinnett,Condo,2,1.5,6094,9648,1944,370328.08,377037.69,True
P-101655,Fairfax,VA,Fairfax,Condo,6,5.0,5213,6724,1999,438181.8,454813.01,True
P-101656,Dallas,TX,Dallas,Single Family,1,3.0,4853,12631,2018,424855.62,445211.69,True
P-101657,Kansas City,MO,Jackson,Condo,1,4.0,813,4021,2004,508021.23,483203.66,False
P-101658,San Antonio,TX,Bexar,Single Family,1,1.0,3429,13157,1997,339129.62,359070.01,False
P-101659,Charlotte,NC,Mecklenburg,Townhouse,5,1.0,816,10318,1983,795985.29,702301.39,True
P-101660,Grand Rapids,MI,Kent,Condo,5,2.5,5704,16371,1941,309856.55,303638.84,True
P-101661,Manhattan,NY,New York,Single Family,2,1.5,5319,12213,2020,522975.02,562617.24,True
P-101662,Provo,UT,Utah,Townhouse,7,2.5,1790,5730,1988,133255.29,134382.24,True
P-101663,Charleston,SC,Charleston,Single Family,2,1.0,3879,7614,1933,476747.38,508726.85,True
P-101664,Cambridge,MA,Middlesex,Condo,3,1.5,3629,10828,1942,2109352.89,1884668.32,True
P-101665,Lakewood,CO,Jefferson,Condo,5,2.0,3874,4236,2020,699417.05,708357.82,True
P-101666,Cincinnati,OH,Hamilton,Condo,7,1.0,2225,6977,2022,647793.66,651548.07,False
P-101667,Tucson,AZ,Pima,Single Family,2,4.5,1827,5440,1986,413597.66,389391.02,False
P-101669,Columbus,OH,Franklin,Condo,7,1.0,2570,7077,1987,610124.43,537887.56,True
P-101670,Lexington,KY,Fayette,Townhouse,3,3.0,5622,11965,1974,569340.61,479075.33,True
P-101671,Jacksonville,FL,Duval,Single Family,4,1.5,5911,13231,1946,331303.65,322685.61,True
P-101673,Everett,WA,Snohomish,Condo,1,3.0,5238,10181,1991,1309617.06,1409541.5,False
P-101674,Queens,NY,Queens,Condo,7,4.5,6440,12325,1971,2458226.54,2699289.9,True
P-101675,Honolulu,HI,Honolulu,Condo,2,1.5,4898,12577,1924,2509164.12,2602301.37,True
P-101676,Pittsburgh,PA,Allegheny,Multi Family,6,1.5,1444,10988,1984,308071.6,299744.03,False
P-101677,Waukegan,IL,Lake,Single Family,3,5.0,6127,18054,1983,477623.13,449265.14,True
P-101679,Saint Paul,MN,Ramsey,Townhouse,4,1.5,3957,8994,1971,711224.9,681980.73,True
P-101680,Dallas,TX,Dallas,Condo,6,5.0,4015,15706,2010,715696.53,745952.55,False
P-101681,Scottsdale,AZ,Maricopa,Multi Family,4,3.0,5030,12243,1972,848418.37,835443.69,False
P-101682,Nashville,TN,Davidson,Townhouse,6,3.0,1335,11133,1985,244924.56,228765.56,True
P-101683,Reno,NV,Washoe,Multi Family,5,2.5,1077,4627,1936,779222.2,778435.7,True
P-101684,Wichita,KS,Sedgwick,Multi Family,2,3.5,1308,8397,1985,387407.07,327182.96,True
P-101685,Fort Wayne,IN,Allen,Single Family,6,3.5,2319,8863,2012,840836.67,824140.8,True
P-101686,Jacksonville,FL,Duval,Condo,2,4.5,1745,5334,1983,645852.14,581980.97,False
P-101687,Austin,TX,Travis,Single Family,2,4.5,691,5067,1945,269048.16,276715.76,False
P-101688,Naperville,IL,DuPage,Single Family,2,3.5,5889,13865,1990,608230.76,535738.57,False
P-101689,Albuquerque,NM,Bernalillo,Multi Family,5,1.0,5945,16231,1969,350718.07,354858.7,True
P-101690,Provo,UT,Utah,Single Family,3,2.5,6443,8826,2000,762648.02,758306.94,False
P-101691,Jacksonville,FL,Duval,Townhouse,4,4.5,6145,17157,1986,792756.61,684440.74,True
P-101692,Pittsburgh,PA,Allegheny,Single Family,3,1.0,3845,10986,1975,804021.73,799844.94,True
P-101693,Phoenix,AZ,Maricopa,Townhouse,5,5.0,4110,8150,1938,556420.84,566017.82,True
P-101694,Rockville,MD,Montgomery,Multi Family,2,4.5,3016,6389,1993,1111997.25,965609.08,True
P-101695,Fort Wayne,IN,Allen,Townhouse,4,3.5,2225,3445,1980,165402.09,143099.29,False
P-101696,Cincinnati,OH,Hamilton,Single Family,2,2.0,1992,13947,1946,342363.2,320316.81,False
P-101697,Miami,FL,Miami-Dade,Condo,4,4.0,6498,18413,1922,703276.11,768574.45,False
P-101698,Lexington,KY,Fayette,Condo,1,4.5,4128,5082,2020,756550.64,610508.12,False
P-101699,Honolulu,HI,Honolulu,Condo,6,3.0,4028,11160,1993,2997944.37,3220541.66,True
P-101700,Henderson,NV,Clark,Multi Family,3,1.5,5131,8266,1976,543009.85,554980.52,True
P-101701,Portland,OR,Multnomah,Multi Family,5,3.5,5670,9181,1984,348692.16,357085.85,False
P-101702,Baton Rouge,LA,East Baton Rouge,Single Family,3,2.5,3042,6846,1965,315885.55,309081.18,False
P-101703,Fort Worth,TX,Tarrant,Single Family,2,3.5,3142,10016,1999,346775.17,277492.1,True
P-101704,Portland,OR,Multnomah,Single Family,4,1.5,2125,5031,1934,1274987.61,1396753.88,False
P-101705,Indianapolis,IN,Marion,Single Family,1,3.0,1604,6746,1986,589698.71,510090.86,False
P-101706,Austin,TX,Travis,Single Family,2,3.5,4547,7709,2021,524553.45,575674.04,False
P-101707,Provo,UT,Utah,Single Family,5,3.0,5577,14886,2018,571150.75,613418.3,False
P-101708,Tampa,FL,Hillsborough,Condo,7,4.0,4960,12136,1930,511299.73,510317.67,False
P-101709,Naperville,IL,DuPage,Single Family,5,4.0,1285,3803,1995,291602.53,245572.82,False
P-101710,Louisville,KY,Jefferson,Condo,4,1.5,4459,12585,1966,527277.23,482778.75,True
P-101711,Pittsburgh,PA,Allegheny,Multi Family,5,3.5,1201,8235,1960,502501.57,427330.1,True
P-101712,Tampa,FL,Hillsborough,Condo,2,1.0,2091,7408,1965,575298.88,547909.21,True
P-101715,Arlington,VA,Arlington,Condo,3,4.0,5219,10554,1953,636587.34,576569.3,True
P-101718,Tampa,FL,Hillsborough,Townhouse,5,1.0,1703,12948,1969,220992.22,206361.9,True
P-101720,Columbus,OH,Franklin,Townhouse,2,3.0,2068,5395,1963,238069.81,243505.29,False
P-101723,Boise,ID,Ada,Single Family,5,2.5,2772,14153,2022,789332.95,831048.48,False
P-101724,Aurora,CO,Arapahoe,Condo,2,2.5,1359,4914,1982,1047250.58,1109717.15,False
P-101725,Detroit,MI,Wayne,Single Family,5,4.0,2378,13507,1962,402065.07,376130.89,True
P-101726,Boston,MA,Suffolk,Single Family,3,3.0,3020,6062,1936,2400153.46,2155531.44,True
P-101727,Indianapolis,IN,Marion,Townhouse,2,5.0,4919,7977,1985,870503.01,698260.59,True
P-101728,Salt Lake City,UT,Salt Lake,Condo,4,1.5,6048,8167,1927,608099.64,524353.47,False
P-101729,Lawrenceville,GA,Gwinnett,Single Family,4,3.0,6431,7777,1952,736474.76,637757.92,True
P-101730,Knoxville,TN,Knox,Condo,2,2.5,1166,10917,2021,597617.62,495428.24,True
P-101731,New Orleans,LA,Orleans,Single Family,1,1.0,974,4349,2021,613880.96,545339.83,False
P-101732,Indianapolis,IN,Marion,Single Family,5,4.0,1039,12680,2023,808467.54,735630.12,True
P-101733,Phoenix,AZ,Maricopa,Single Family,2,2.5,1562,4186,1941,265249.04,260109.73,True
P-101735,Brooklyn,NY,Kings,Condo,2,1.5,5359,8841,1984,1716781.22,1458422.66,True
P-101736,Oklahoma City,OK,Oklahoma,Townhouse,6,4.0,5268,7989,2004,713182.32,656317.44,True
P-101737,Chicago,IL,Cook,Condo,5,5.0,1350,3192,1986,633102.59,658110.94,True
P-101738,St. Louis,MO,St. Louis,Condo,6,2.5,3682,7817,2000,860758.59,710081.97,False
P-101739,Lexington,KY,Fayette,Condo,1,2.5,3959,7128,2008,427224.1,405420.04,True
P-101740,Naperville,IL,DuPage,Single Family,4,3.0,5479,6674,1994,389915.88,407153.16,True
P-101741,Atlanta,GA,Fulton,Single Family,6,4.5,3926,5809,1966,795391.49,658737.71,True
P-101742,Lakewood,CO,Jefferson,Townhouse,2,1.5,2742,12327,1997,315319.53,333987.09,False
P-101743,Tulsa,OK,Tulsa,Townhouse,1,3.5,4542,8214,1987,635954.83,581533.69,False
P-101744,Fort Worth,TX,Tarrant,Condo,4,2.0,4141,9147,1948,646208.87,587500.81,False
P-101745,Fort Lauderdale,FL,Broward,Single Family,4,1.0,1571,3465,2007,381801.4,376293.13,False
P-101746,Austin,TX,Travis,Condo,7,5.0,4041,5070,1924,843759.9,761836.48,True
P-101747,Denver,CO,Denver,Single Family,2,4.0,2244,4707,1982,774736.01,772687.51,True
P-101748,Billings,MT,Yellowstone,Condo,4,1.5,3457,9250,2000,751135.84,662894.56,True
P-101749,San Antonio,TX,Bexar,Single Family,5,3.0,6164,14752,1998,430723.75,373910.08,True
P-101750,Tacoma,WA,Pierce,Condo,2,2.5,4971,11063,1971,2220054.97,2256651.85,True
P-101751,San Antonio,TX,Bexar,Condo,1,3.5,610,12434,1969,290370.26,318486.98,True
P-101752,Charleston,SC,Charleston,Condo,4,4.5,2903,13515,1974,327852.74,356105.47,True
P-101753,Chicago,IL,Cook,Single Family,6,3.0,1171,2045,1931,136495.68,129230.0,False
P-101754,Henderson,NV,Clark,Single Family,4,4.5,2256,10748,1945,896759.07,941918.1,False
P-101758,Tampa,FL,Hillsborough,Single Family,5,2.5,5006,16159,2002,355084.75,361911.37,True
P-101759,St. Louis,MO,St. Louis,Single Family,7,3.0,2748,12909,1936,493782.91,403581.97,False
P-101760,Charlotte,NC,Mecklenburg,Single Family,6,5.0,3267,13493,1984,766331.08,841549.67,False
P-101761,Waukegan,IL,Lake,Townhouse,4,1.0,6442,12049,1939,450193.92,465667.7,False
P-101762,Tulsa,OK,Tulsa,Townhouse,7,2.0,2614,8483,1971,395046.9,432000.16,True
P-101763,Decatur,GA,DeKalb,Townhouse,3,2.5,1365,10514,1961,123415.74,103472.6,False
P-101764,Jacksonville,FL,Duval,Single Family,5,2.5,1058,6736,1958,533935.6,498955.47,False
P-101765,Baton Rouge,LA,East Baton Rouge,Townhouse,2,5.0,1459,7598,1930,537911.61,453783.25,True
P-101766,Baton Rouge,LA,East Baton Rouge,Townhouse,6,4.5,6216,13077,2019,531735.9,530893.11,True
P-101767,Tampa,FL,Hillsborough,Condo,4,4.0,1446,12508,2022,384095.65,388928.43,False
P-101768,Cambridge,MA,Middlesex,Condo,1,2.5,3323,3761,1976,3294968.38,3224778.68,False
P-101769,Cambridge,MA,Middlesex,Single Family,4,4.5,3301,8216,1977,2791299.43,2758573.19,True
P-101770,Jacksonville,FL,Duval,Townhouse,7,2.5,4552,14319,1980,600242.07,569052.26,True
P-101771,Louisville,KY,Jefferson,Single Family,4,4.0,1686,4921,2006,559639.09,518523.56,True
P-101772,San Antonio,TX,Bexar,Single Family,4,3.0,1615,4152,2019,888869.4,750434.74,False
P-101773,Orlando,FL,Orange,Single Family,1,3.5,2917,8889,1963,553433.81,490860.93,False
P-101774,Tampa,FL,Hillsborough,Single Family,6,4.0,3997,12336,1926,557182.76,548172.24,True
P-101778,Provo,UT,Utah,Single Family,5,5.0,5637,9098,1987,351780.27,336273.77,True
P-101779,Brooklyn,NY,Kings,Condo,2,4.0,4163,8948,1981,1298186.93,1356412.72,True
P-101780,Arlington,VA,Arlington,Townhouse,5,1.5,6195,17550,1990,869245.8,918289.74,True
P-101781,Lakewood,CO,Jefferson,Townhouse,6,3.5,2642,4146,2023,692443.75,644768.11,True
P-101782,New Orleans,LA,Orleans,Multi Family,4,5.0,1123,3117,2004,889355.41,935543.78,False
P-101783,Albuquerque,NM,Bernalillo,Single Family,2,4.5,2302,6076,1982,671462.0,591526.08,True
P-101784,Aurora,CO,Arapahoe,Condo,7,3.5,3285,12855,1969,1123783.29,1008781.53,False
P-101785,Boston,MA,Suffolk,Single Family,4,4.5,5938,12890,1953,2399400.21,2109529.38,True
P-101786,Fort Lauderdale,FL,Broward,Condo,2,1.0,1103,5884,1939,188468.5,179616.22,False
P-101787,Henderson,NV,Clark,Single Family,7,3.5,3949,10077,2000,198999.74,178100.72,False
P-101788,Decatur,GA,DeKalb,Condo,2,4.5,6101,15784,2008,678998.3,600061.19,True
P-101789,Fairfax,VA,Fairfax,Condo,3,3.5,4361,15081,2019,1300150.36,1266494.2,True
P-101790,Decatur,GA,DeKalb,Condo,3,5.0,2187,2920,1959,854897.52,844855.34,True
P-101791,Irvine,CA,Orange,Single Family,3,3.5,2247,9782,1934,1311674.51,1143468.03,False
P-101792,Everett,WA,Snohomish,Multi Family,7,1.0,2037,5668,1945,1675203.86,1826653.24,True
P-101793,Henderson,NV,Clark,Single Family,6,2.5,3919,14225,1980,702963.99,658261.38,False
P-101794,Saint Paul,MN,Ramsey,Single Family,1,1.5,2056,3419,2009,527589.03,482702.52,True
P-101795,Lexington,KY,Fayette,Condo,3,3.5,1270,8128,1962,489002.67,522702.46,False
P-101796,Seattle,WA,King,Townhouse,6,3.5,1504,10900,1923,885187.71,789035.21,True
P-101797,Miami,FL,Miami-Dade,Condo,2,4.0,2263,6164,1920,366253.18,377853.82,False
P-101800,Miami,FL,Miami-Dade,Single Family,1,3.5,3574,13235,1930,724072.52,746318.51,True
P-101801,Cincinnati,OH,Hamilton,Condo,6,3.0,953,7272,1964,669281.74,661815.32,True
P-101802,Arlington,VA,Arlington,Single Family,4,5.0,5908,11156,1974,476645.89,407382.73,True
P-101803,Albuquerque,NM,Bernalillo,Single Family,6,1.5,816,10750,2020,291818.34,233737.25,True
P-101804,Oakland,CA,Alameda,Single Family,6,4.0,6062,8815,1987,523575.79,544874.8,False
P-101806,Eugene,OR,Lane,Townhouse,6,1.5,5456,8196,1939,344302.6,359722.66,True
P-101807,Everett,WA,Snohomish,Single Family,4,4.5,2776,14613,1987,1718999.33,1472737.23,True
P-101809,San Francisco,CA,San Francisco,Townhouse,1,2.0,3725,11767,1934,2210858.55,2047406.7,True
P-101810,Charlotte,NC,Mecklenburg,Multi Family,5,2.0,4823,16680,2020,492404.22,428700.17,True
P-101811,Tacoma,WA,Pierce,Single Family,5,2.0,3903,13584,2005,2247162.98,2300651.25,False
P-101812,New Orleans,LA,Orleans,Townhouse,1,2.5,5250,15916,1955,654814.87,689649.62,True
P-101813,Baltimore,MD,Baltimore,Single Family,6,3.0,2334,7278,2002,683117.79,597243.41,True
P-101814,Baton Rouge,LA,East Baton Rouge,Single Family,6,2.5,3717,13408,2009,786621.64,781190.51,True
P-101815,Miami,FL,Miami-Dade,Condo,3,3.5,735,7284,1993,712033.29,734963.05,False
P-101816,Dallas,TX,Dallas,Condo,5,2.5,3457,8018,1994,237197.88,197358.42,False
P-101817,Omaha,NE,Douglas,Townhouse,2,3.5,4272,9530,1946,532362.11,506190.73,False
P-101818,Aurora,CO,Arapahoe,Multi Family,3,2.0,3748,6817,1958,1298603.72,1392853.06,False
P-101819,Tucson,AZ,Pima,Single Family,6,2.5,5266,9927,1920,502349.31,414442.2,True
P-101821,Brooklyn,NY,Kings,Single Family,1,2.0,1955,6723,2001,775416.89,713234.66,True
P-101822,San Francisco,CA,San Francisco,Condo,4,4.0,3546,15519,2022,487615.76,439909.01,False
P-101823,Portland,OR,Multnomah,Townhouse,2,3.0,5454,8374,1941,402773.23,426470.83,True
P-101824,Seattle,WA,King,Single Family,2,5.0,3564,14924,2010,1660152.88,1617527.24,True
P-101825,Tampa,FL,Hillsborough,Single Family,1,5.0,5896,10855,2009,359634.46,393406.94,True
P-101826,Provo,UT,Utah,Single Family,2,4.0,4344,15288,1961,860550.52,924181.57,True
P-101827,Lawrenceville,GA,Gwinnett,Single Family,2,1.0,4838,9993,1937,289828.08,266871.57,True
P-101829,Eugene,OR,Lane,Condo,6,5.0,4642,15124,2010,1391914.47,1409311.29,False
P-101831,Manhattan,NY,New York,Townhouse,3,1.5,4178,15096,1988,2257462.68,2207930.21,False
P-101832,Las Vegas,NV,Clark,Single Family,7,5.0,5323,8447,1968,625521.28,617994.69,True
P-101833,Tacoma,WA,Pierce,Condo,1,5.0,5631,15495,1967,2215380.43,2317699.09,True
P-101835,Chicago,IL,Cook,Multi Family,2,1.5,2547,11506,1921,753255.98,683595.54,True
P-101836,Tacoma,WA,Pierce,Condo,7,2.5,6399,6965,2015,1448588.8,1311415.59,False
P-101837,San Antonio,TX,Bexar,Condo,7,4.0,2479,9063,2016,397275.74,318990.54,True
P-101839,Columbia,SC,Richland,Single Family,6,3.5,1738,3704,1929,824463.2,844878.02,False
P-101840,Irvine,CA,Orange,Single Family,1,5.0,4727,11325,1940,3420666.6,3574334.51,False
P-101841,San Antonio,TX,Bexar,Multi Family,3,5.0,3649,15367,1931,648457.99,543859.61,True
P-101842,Sacramento,CA,Sacramento,Single Family,4,5.0,4455,13186,1977,2406664.93,2063638.2,True
P-101843,Naperville,IL,DuPage,Single Family,3,2.5,2278,7304,1959,221173.25,204233.05,False
P-101844,Oakland,CA,Alameda,Townhouse,3,4.5,5279,10250,1937,594341.63,610954.53,True
P-101845,Jacksonville,FL,Duval,Condo,7,5.0,5368,14449,1983,677945.17,709775.66,False
